label,text,category
1,"ALERT: A transaction of N50,000 was attempted on your UBA app. If not you, click http://firstbank-secure-portal.com to block account.",banking_phishing
1,"ALERT: A transaction of N33,000 was attempted on your Kuda app. If not you, click http://access-secure-portal.com to block account.",banking_phishing
0,"Kuda: Credit N37,000.00. Desc: NIP/TRANSFER FROM CHUKWUEMEKA. Bal: N673,000.00.",bank_alert
1,"Dear customer, your BVN has been flagged for fraud. Kindly text your 11-digit BVN and DOB to 08120826075 to clear your profile.",banking_phishing
0,"Bro, abeg transfer N9,000 give me. I dey Enugu like this, money no dey my hand for transport.",personal
1,"Credit Alert: N474,000.00 credited to your account from EMMANUEL. Ref: TRX35678609. Call 08029914995 if you did not expect this payment.",fake_alert
1,"Federal Govt Empowerment Fund: You are eligible to receive N50,000 relief grant. Claim your grant here: http://fg-empowerment-ng.site",grant_fraud
1,"CONGRATULATIONS! Your mobile number won N191,000 in the MTN Promo. Pay N8,000 processing fee to account 0123456789 to receive cash.",advance_fee
0,"9mobile: Dear Customer, you have used 80% of your daily data bundle. Dial *323# to buy a top-up.",telco_info
0,"MTN: Dear Customer, you have used 80% of your daily data bundle. Dial *323# to buy a top-up.",telco_info
0,"Zenith Bank: Your One Time Password (OTP) is 261141 for transfer of N9,000.00 to ADAMU. Valid for 5 minutes. DO NOT SHARE.",otp
1,DEBT WARNING: CHUKWUEMEKA with phone 08037057836 is a chronic defaulter on QuickLoan. Pay your debt today to avoid publishing your BVN online.,loan_harassment
0,MTN: You have successfully activated 1.5GB Data Plan. Valid for 30 days. Dial *312# to check your data balance.,telco_info
0,"Airtel: Dear Customer, you have used 80% of your daily data bundle. Dial *323# to buy a top-up.",telco_info
0,9mobile: You have successfully activated 1.5GB Data Plan. Valid for 30 days. Dial *312# to check your data balance.,telco_info
0,"Kuda: Acct 012***8209 Debited: N1,000.00 Desc: POS PURCHASE - Surulere. Bal: N35,000.00.",bank_alert
0,Guy how far? You go dey online tonight for the match? Make we talk football.,personal
0,"UBA: Acct 012***6843 Debited: N8,000.00 Desc: POS PURCHASE - Ibadan. Bal: N12,000.00.",bank_alert
1,"Get instant loan of N37,000 directly to your Fidelity account in 2 minutes! No document needed. Download: bit.ly/ng-loan-83",loan_scam
0,"Kuda: Acct 012***9948 Debited: N2,000.00 Desc: POS PURCHASE - Enugu. Bal: N26,000.00.",bank_alert
0,Airtel: You have successfully activated 1.5GB Data Plan. Valid for 30 days. Dial *312# to check your data balance.,telco_info
0,Good morning ma. Please remember to buy bread and sachet water on your way back from work.,personal
1,"Central Bank Investment Scheme: N10,000 gives N30,000 in 24 hours. No loss. Call admin on 08026016629 now.",ponzi
1,"JOB OFFER: Urgently recruiting Admin Officers at Kano, Lagos. Salary: N180,000/month. Text YES to 07033881684 for interview invitation.",fake_job
0,"PalmPay: Credit N17,000.00. Desc: NIP/TRANSFER FROM EMMANUEL. Bal: N889,000.00.",bank_alert
0,"Bro, abeg transfer N1,000 give me. I dey Ibadan like this, money no dey my hand for transport.",personal
1,"CONGRATULATIONS! Your mobile number won N515,000 in the MTN Promo. Pay N8,000 processing fee to account 0123456789 to receive cash.",advance_fee
1,"ALERT: A transaction of N38,000 was attempted on your OPay app. If not you, click http://access-secure-portal.com to block account.",banking_phishing
0,Guy how far? You go dey online tonight for the match? Make we talk football.,personal
0,"MTN: Dear Customer, you have used 80% of your daily data bundle. Dial *323# to buy a top-up.",telco_info
1,"Federal Govt Empowerment Fund: You are eligible to receive N50,000 relief grant. Claim your grant here: http://fg-empowerment-ng.site",grant_fraud
1,"ALERT: A transaction of N47,000 was attempted on your PalmPay app. If not you, click http://access-secure-portal.com to block account.",banking_phishing
0,I have arrived at Ibadan. Will call you once the meeting is done.,personal
0,"Bro, abeg transfer N6,000 give me. I dey Yaba like this, money no dey my hand for transport.",personal
1,"Central Bank Investment Scheme: N10,000 gives N30,000 in 24 hours. No loss. Call admin on 08128683512 now.",ponzi
0,Good morning ma. Please remember to buy bread and sachet water on your way back from work.,personal
1,"International Oil Company hiring Field Support Staff in Lekki. Earn N350,000 monthly. Send application details via WhatsApp: 08131929932",fake_job
0,"MTN: Dear Customer, you have used 80% of your daily data bundle. Dial *323# to buy a top-up.",telco_info
0,"9mobile: Dear Customer, you have used 80% of your daily data bundle. Dial *323# to buy a top-up.",telco_info
0,"Bro, abeg transfer N6,000 give me. I dey Kano like this, money no dey my hand for transport.",personal
0,Good morning ma. Please remember to buy bread and sachet water on your way back from work.,personal
0,"Zenith Bank: Your One Time Password (OTP) is 852461 for transfer of N1,000.00 to CHIOMA. Valid for 5 minutes. DO NOT SHARE.",otp
0,"PalmPay: Credit N17,000.00. Desc: NIP/TRANSFER FROM OLUMIDE. Bal: N559,000.00.",bank_alert
1,"ALERT: A transaction of N17,000 was attempted on your UBA app. If not you, click http://access-secure-portal.com to block account.",banking_phishing
1,"Central Bank Investment Scheme: N10,000 gives N30,000 in 24 hours. No loss. Call admin on 08022080056 now.",ponzi
1,"ALERT: A transaction of N49,000 was attempted on your Zenith Bank app. If not you, click http://access-secure-portal.com to block account.",banking_phishing
0,"Glo: Dear Customer, you have used 80% of your daily data bundle. Dial *323# to buy a top-up.",telco_info
1,"Dear customer, your BVN has been flagged for fraud. Kindly text your 11-digit BVN and DOB to 08023042387 to clear your profile.",banking_phishing
1,"Central Bank Investment Scheme: N10,000 gives N30,000 in 24 hours. No loss. Call admin on 08128344026 now.",ponzi
1,"ALERT: A transaction of N35,000 was attempted on your PalmPay app. If not you, click http://access-secure-portal.com to block account.",banking_phishing
0,I have arrived at Port Harcourt. Will call you once the meeting is done.,personal
1,"International Oil Company hiring Field Support Staff in Abuja. Earn N350,000 monthly. Send application details via WhatsApp: 08021682313",fake_job
1,"Federal Govt Empowerment Fund: You are eligible to receive N50,000 relief grant. Claim your grant here: http://fg-empowerment-ng.site",grant_fraud
1,"JOB OFFER: Urgently recruiting Admin Officers at Port Harcourt, Lagos. Salary: N180,000/month. Text YES to 08131108123 for interview invitation.",fake_job
0,"Kuda: Your One Time Password (OTP) is 133659 for transfer of N1,000.00 to EMMANUEL. Valid for 5 minutes. DO NOT SHARE.",otp
1,"International Oil Company hiring Field Support Staff in Yaba. Earn N350,000 monthly. Send application details via WhatsApp: 08035347741",fake_job
1,"ALERT: A transaction of N32,000 was attempted on your Zenith Bank app. If not you, click http://gtb-secure-portal.com to block account.",banking_phishing
1,"Dear customer, your BVN has been flagged for fraud. Kindly text your 11-digit BVN and DOB to 09037649737 to clear your profile.",banking_phishing
1,"ALERT: A transaction of N22,000 was attempted on your Zenith Bank app. If not you, click http://gtb-secure-portal.com to block account.",banking_phishing
1,"Dear customer, your BVN has been flagged for fraud. Kindly text your 11-digit BVN and DOB to 08026403248 to clear your profile.",banking_phishing
0,"Zenith Bank: Credit N45,000.00. Desc: NIP/TRANSFER FROM KELECHI. Bal: N832,000.00.",bank_alert
1,"International Oil Company hiring Field Support Staff in Kano. Earn N350,000 monthly. Send application details via WhatsApp: 09039823799",fake_job
1,"CONGRATULATIONS! Your mobile number won N175,000 in the MTN Promo. Pay N1,000 processing fee to account 0123456789 to receive cash.",advance_fee
0,"Bro, abeg transfer N3,000 give me. I dey Surulere like this, money no dey my hand for transport.",personal
1,DEBT WARNING: OLUMIDE with phone 09035911799 is a chronic defaulter on EasyCredit. Pay your debt today to avoid publishing your BVN online.,loan_harassment
0,"OPay: Credit N38,000.00. Desc: NIP/TRANSFER FROM CHUKWUEMEKA. Bal: N500,000.00.",bank_alert
1,URGENT: Your GTBank account has been restricted due to unverified KYC records. Call 08128432376 immediately to update your details.,banking_phishing
0,"Access Bank: Your One Time Password (OTP) is 874116 for transfer of N7,000.00 to BLESSING. Valid for 5 minutes. DO NOT SHARE.",otp
0,"GTBank: Acct 012***2656 Debited: N2,000.00 Desc: POS PURCHASE - Enugu. Bal: N15,000.00.",bank_alert
0,"Kuda: Acct 012***2768 Debited: N8,000.00 Desc: POS PURCHASE - Yaba. Bal: N44,000.00.",bank_alert
0,I have arrived at Ibadan. Will call you once the meeting is done.,personal
0,Good morning ma. Please remember to buy bread and sachet water on your way back from work.,personal
0,Guy how far? You go dey online tonight for the match? Make we talk football.,personal
0,Good morning ma. Please remember to buy bread and sachet water on your way back from work.,personal
0,"Bro, abeg transfer N4,000 give me. I dey Abuja like this, money no dey my hand for transport.",personal
1,DEBT WARNING: OLUMIDE with phone 09032107818 is a chronic defaulter on QuickLoan. Pay your debt today to avoid publishing your BVN online.,loan_harassment
0,"MTN: Dear Customer, you have used 80% of your daily data bundle. Dial *323# to buy a top-up.",telco_info
1,"CONGRATULATIONS! Your mobile number won N157,000 in the 9mobile Promo. Pay N7,000 processing fee to account 0123456789 to receive cash.",advance_fee
0,"FirstBank: Your One Time Password (OTP) is 317827 for transfer of N9,000.00 to OLUMIDE. Valid for 5 minutes. DO NOT SHARE.",otp
0,Good morning ma. Please remember to buy bread and sachet water on your way back from work.,personal
0,MTN: You have successfully activated 1.5GB Data Plan. Valid for 30 days. Dial *312# to check your data balance.,telco_info
1,"JOB OFFER: Urgently recruiting Admin Officers at Surulere, Lagos. Salary: N180,000/month. Text YES to 08029480446 for interview invitation.",fake_job
1,"JOB OFFER: Urgently recruiting Admin Officers at Abuja, Lagos. Salary: N180,000/month. Text YES to 08121854570 for interview invitation.",fake_job
0,"UBA: Credit N13,000.00. Desc: NIP/TRANSFER FROM OLUMIDE. Bal: N147,000.00.",bank_alert
0,"Fidelity: Your One Time Password (OTP) is 663054 for transfer of N1,000.00 to EMMANUEL. Valid for 5 minutes. DO NOT SHARE.",otp
0,"OPay: Your One Time Password (OTP) is 965509 for transfer of N4,000.00 to SUNDAY. Valid for 5 minutes. DO NOT SHARE.",otp
0,"Zenith Bank: Acct 012***8744 Debited: N7,000.00 Desc: POS PURCHASE - Port Harcourt. Bal: N22,000.00.",bank_alert
0,I have arrived at Port Harcourt. Will call you once the meeting is done.,personal
0,Airtel: You have successfully activated 1.5GB Data Plan. Valid for 30 days. Dial *312# to check your data balance.,telco_info
0,"GTBank: Your One Time Password (OTP) is 610378 for transfer of N4,000.00 to CHUKWUEMEKA. Valid for 5 minutes. DO NOT SHARE.",otp
0,"Zenith Bank: Your One Time Password (OTP) is 318261 for transfer of N8,000.00 to KELECHI. Valid for 5 minutes. DO NOT SHARE.",otp
0,I have arrived at Kano. Will call you once the meeting is done.,personal
0,I have arrived at Surulere. Will call you once the meeting is done.,personal
0,Airtel: You have successfully activated 1.5GB Data Plan. Valid for 30 days. Dial *312# to check your data balance.,telco_info
0,"FirstBank: Your One Time Password (OTP) is 768536 for transfer of N3,000.00 to ADAMU. Valid for 5 minutes. DO NOT SHARE.",otp
1,"Dear customer, your BVN has been flagged for fraud. Kindly text your 11-digit BVN and DOB to 09014805009 to clear your profile.",banking_phishing
1,"Central Bank Investment Scheme: N10,000 gives N30,000 in 24 hours. No loss. Call admin on 08027643493 now.",ponzi
0,"Access Bank: Credit N42,000.00. Desc: NIP/TRANSFER FROM SUNDAY. Bal: N892,000.00.",bank_alert
1,DEBT WARNING: ADAMU with phone 09038160964 is a chronic defaulter on PalmCredit. Pay your debt today to avoid publishing your BVN online.,loan_harassment
0,Good morning ma. Please remember to buy bread and sachet water on your way back from work.,personal
1,"Invest N5,000 and get N35,000 in 45 minutes! 100% paying platform guaranteed. Join Telegram: t.me/ng_crypto_doubler",ponzi
1,"Credit Alert: N666,000.00 credited to your account from ADAMU. Ref: TRX50632167. Call 08122830094 if you did not expect this payment.",fake_alert
0,"UBA: Acct 012***5065 Debited: N5,000.00 Desc: POS PURCHASE - Surulere. Bal: N45,000.00.",bank_alert
0,Guy how far? You go dey online tonight for the match? Make we talk football.,personal
1,"Invest N7,000 and get N33,000 in 45 minutes! 100% paying platform guaranteed. Join Telegram: t.me/ng_crypto_doubler",ponzi
0,"Fidelity: Your One Time Password (OTP) is 700802 for transfer of N2,000.00 to CHIOMA. Valid for 5 minutes. DO NOT SHARE.",otp
1,"Dear customer, your BVN has been flagged for fraud. Kindly text your 11-digit BVN and DOB to 08166212021 to clear your profile.",banking_phishing
1,"Dear customer, your BVN has been flagged for fraud. Kindly text your 11-digit BVN and DOB to 09012871583 to clear your profile.",banking_phishing
0,"UBA: Your One Time Password (OTP) is 791743 for transfer of N5,000.00 to BLESSING. Valid for 5 minutes. DO NOT SHARE.",otp
